Channel;Counts
2067;9
2069;9
2071;7
2073;5
2075;8
2077;7
2079;7
2081;10
2083;6
2085;8
2087;7
2089;7
2091;7
2093;7
2095;11
2097;13
2099;7
2101;11
2103;11
2105;9
2107;7
2109;7
2111;6
2113;3
2115;7
2117;6
2119;7
2121;5
2123;10
2125;8
2127;4
2129;5
2131;3
2133;10
2135;6
2137;2
2139;4
2141;4
2143;7
2145;4
2147;4
2149;3
2151;9
2153;1
2155;3
2157;3
2159;3
2161;6
2163;3
2165;11
2167;9
2169;5
2171;5
2173;6
2175;8
2177;5
2179;7
2181;5
2183;10
2185;7
2187;8
2189;13
2191;11
2193;10
2195;7
2197;16
2199;12
2201;17
2203;23
2205;19
2207;20
2209;30
2211;18
2213;35
2215;25
2217;21
2219;29
2221;32
2223;33
2225;24
2227;39
2229;27
2231;57
2233;35
2235;45
2237;53
2239;49
2241;50
2243;40
2245;44
2247;48
2249;43
2251;56
2253;52
2255;43
2257;49
2259;48
2261;45
2263;51
2265;38
2267;44
2269;42
2271;46
2273;45
2275;39
2277;32
2279;41
2281;48
2283;31
2285;32
2287;31
2289;23
2291;23
2293;21
2295;30
2297;18
2299;24
2301;22
2303;18
2305;21
2307;15
2309;21
2311;13
2313;14
2315;18
2317;20
2319;16
2321;26
2323;14
2325;22
2327;23
2329;12
2331;23
2333;17
2335;12
2337;31
2339;17
2341;19
2343;18
2345;22
2347;17
2349;23
2351;13
2353;13
2355;20
2357;15
2359;23
2361;25
2363;23
2365;18
2367;16
2369;24
2371;17
2373;19
2375;21
2377;12
2379;19
2381;14
2383;18
2385;10
2387;27
2389;17
2391;25
2393;16
2395;12
2397;16
2399;23
2401;14
2403;24
2405;21
2407;23
2409;14
2411;14
2413;18
2415;18
2417;19
2419;18
2421;11
2423;19
2425;20
2427;10
2429;16
2431;19
2433;13
2435;15
2437;23
2439;11
2441;24
2443;15
2445;16
2447;13
2449;8
2451;17
2453;10
2455;18
2457;24
2459;17
2461;16
2463;25
2465;12
2467;19
2469;18
2471;13
2473;21
2475;12
2477;15
2479;18
2481;19
2483;18
2485;8
2487;19
2489;14
2491;11
2493;13
2495;17
2497;9
2499;12
2501;15
2503;10
2505;14
2507;11
2509;16
2511;14
2513;15
2515;13
2517;10
2519;12
2521;9
2523;11
2525;11
2527;17
2529;16
2531;15
2533;15
2535;11
2537;5
2539;17
2541;17
2543;18
2545;13
2547;10
2549;10
2551;16
2553;12
2555;18
2557;19
2559;10
2561;9
2563;15
2565;17
2567;20
2569;25
2571;30
2573;25
2575;36
2577;31
2579;30
2581;31
2583;43
2585;37
2587;43
2589;49
2591;39
2593;51
2595;48
2597;52
2599;34
2601;59
2603;45
2605;59
2607;59
2609;62
2611;59
2613;61
2615;78
2617;73
2619;63
2621;59
2623;68
2625;58
2627;63
2629;70
2631;70
2633;75
2635;62
2637;57
2639;53
2641;70
2643;45
2645;56
2647;56
2649;49
2651;53
2653;43
2655;45
2657;40
2659;42
2661;43
2663;35
2665;40
2667;30
2669;34
2671;50
2673;33
2675;27
2677;37
2679;34
2681;33
2683;24
2685;43
2687;35
2689;27
2691;23
2693;29
2695;33
2697;26
2699;25
2701;27
2703;28
2705;26
2707;28
2709;30
2711;30
2713;24
2715;24
2717;34
2719;35
2721;43
2723;30
2725;28
2727;32
2729;28
2731;30
2733;29
2735;25
2737;24
2739;35
2741;19
2743;27
2745;42
2747;34
2749;26
2751;30
2753;31
2755;21
2757;35
2759;38
2761;44
2763;38
2765;34
2767;28
2769;21
2771;28
2773;23
2775;35
2777;33
2779;28
2781;30
2783;33
2785;23
2787;33
2789;20
2791;27
2793;30
2795;28
2797;40
2799;34
2801;33
2803;23
2805;31
2807;27
2809;28
2811;36
2813;29
2815;30
2817;22
2819;28
2821;39
2823;18
2825;26
2827;29
2829;31
2831;16
2833;32
2835;30
2837;36
2839;26
2841;18
2843;25
2845;20
2847;25
2849;22
2851;24
2853;26
2855;24
2857;22
2859;30
2861;23
2863;24
2865;17
2867;28
2869;18
2871;24
2873;26
2875;19
2877;22
2879;19
2881;23
2883;29
2885;23
2887;21
2889;18
2891;19
2893;24
2895;27
2897;20
2899;19
2901;19
2903;27
2905;19
2907;11
2909;26
2911;17
2913;18
2915;28
2917;26
2919;24
2921;24
2923;37
2925;28
2927;30
2929;33
2931;35
2933;43
2935;40
2937;35
2939;37
2941;41
2943;32
2945;55
2947;52
2949;53
2951;34
2953;50
2955;65
2957;45
2959;52
2961;69
2963;48
2965;63
2967;64
2969;63
2971;82
2973;72
2975;57
2977;80
2979;73
2981;63
2983;57
2985;76
2987;84
2989;62
2991;58
2993;73
2995;58
2997;59
2999;72
3001;79
3003;86
3005;80
3007;77
3009;61
3011;61
3013;75
3015;53
3017;65
3019;65
3021;41
3023;63
3025;62
3027;68
3029;43
3031;52
3033;51
3035;49
3037;55
3039;59
3041;60
3043;51
3045;47
3047;59
3049;32
3051;43
3053;50
3055;44
3057;37
3059;43
3061;32
3063;38
3065;50
3067;48
3069;49
3071;42
3073;47
3075;53
3077;41
3079;48
3081;44
3083;56
3085;35
3087;48
3089;51
3091;47
3093;35
3095;37
3097;56
3099;50
3101;40
3103;44
3105;29
3107;43
3109;44
3111;35
3113;44
3115;37
3117;54
3119;45
3121;38
3123;44
3125;33
3127;45
3129;41
3131;38
3133;53
3135;49
3137;39
3139;41
3141;50
3143;44
3145;56
3147;43
3149;46
3151;48
3153;49
3155;45
3157;40
3159;47
3161;40
3163;40
3165;35
3167;39
3169;49
3171;42
3173;31
3175;44
3177;37
3179;46
3181;36
3183;38
3185;51
3187;38
3189;36
3191;43
3193;29
3195;39
3197;40
3199;38
3201;33
3203;45
3205;45
3207;39
3209;41
3211;47
3213;35
3215;30
3217;37
3219;34
3221;31
3223;34
3225;32
3227;36
3229;32
3231;25
3233;31
3235;42
3237;32
3239;49
3241;31
3243;33
3245;29
3247;47
3249;29
3251;33
3253;35
3255;34
3257;42
3259;35
3261;41
3263;44
3265;32
3267;41
3269;39
3271;27
3273;38
3275;32
3277;39
3279;32
3281;38
3283;35
3285;36
3287;43
3289;48
3291;39
3293;33
3295;50
3297;43
3299;46
3301;43
3303;52
3305;50
3307;46
3309;64
3311;58
3313;59
3315;51
3317;85
3319;77
3321;63
3323;71
3325;63
3327;66
3329;73
3331;67
3333;76
3335;70
3337;102
3339;94
3341;65
3343;73
3345;57
3347;76
3349;92
3351;82
3353;101
3355;70
3357;86
3359;107
3361;86
3363;84
3365;97
3367;89
3369;81
3371;85
3373;85
3375;81
3377;90
3379;84
3381;68
3383;82
3385;73
3387;73
3389;65
3391;79
3393;69
3395;74
3397;63
3399;73
3401;71
3403;62
3405;61
3407;61
3409;65
3411;62
3413;50
3415;49
3417;66
3419;54
3421;57
3423;60
3425;63
3427;50
3429;58
3431;67
3433;63
3435;55
3437;62
3439;65
3441;50
3443;63
3445;67
3447;56
3449;55
3451;42
3453;54
3455;59
3457;46
3459;64
3461;48
3463;51
3465;50
3467;62
3469;59
3471;58
3473;69
3475;59
3477;61
3479;51
3481;56
3483;59
3485;45
3487;53
3489;61
3491;53
3493;67
3495;63
3497;62
3499;62
3501;49
3503;57
3505;57
3507;63
3509;68
3511;63
3513;55
3515;62
3517;75
3519;55
3521;44
3523;49
3525;58
3527;54
3529;50
3531;45
3533;38
3535;51
3537;53
3539;58
3541;58
3543;44
3545;41
3547;48
3549;43
3551;42
3553;54
3555;54
3557;54
3559;49
3561;47
3563;53
3565;39
3567;49
3569;45
3571;63
3573;55
3575;46
3577;41
3579;53
3581;56
3583;55
3585;36
3587;45
3589;48
3591;35
3593;40
3595;49
3597;60
3599;58
3601;35
3603;51
3605;47
3607;40
3609;40
3611;39
3613;37
3615;43
3617;47
3619;34
3621;31
3623;38
3625;39
3627;39
3629;40
3631;55
3633;42
3635;41
3637;43
3639;52
3641;38
3643;37
3645;59
3647;52
3649;62
3651;48
3653;51
3655;56
3657;55
3659;55
3661;59
3663;65
3665;63
3667;65
3669;70
3671;82
3673;59
3675;79
3677;79
3679;84
3681;83
3683;62
3685;76
3687;86
3689;71
3691;70
3693;76
3695;85
3697;74
3699;82
3701;97
3703;83
3705;88
3707;63
3709;84
3711;90
3713;90
3715;104
3717;91
3719;93
3721;98
3723;75
3725;102
3727;88
3729;78
3731;95
3733;78
3735;86
3737;81
3739;103
3741;74
3743;100
3745;90
3747;84
3749;83
3751;83
3753;92
3755;76
3757;86
3759;82
3761;82
3763;70
3765;77
3767;69
3769;68
3771;66
3773;63
3775;77
3777;64
3779;62
3781;71
3783;66
3785;71
3787;64
3789;72
3791;64
3793;74
3795;59
3797;65
3799;67
3801;58
3803;74
3805;68
3807;66
3809;58
3811;72
3813;81
3815;53
3817;59
3819;56
3821;71
3823;59
3825;60
3827;74
3829;64
3831;84
3833;62
3835;53
3837;75
3839;56
3841;60
3843;66
3845;65
3847;64
3849;72
3851;79
3853;71
3855;80
3857;57
3859;65
3861;51
3863;77
3865;75
3867;74
3869;71
3871;65
3873;65
3875;61
3877;65
3879;50
3881;56
3883;56
3885;78
3887;70
3889;62
3891;82
3893;73
3895;64
3897;75
3899;81
3901;69
3903;62
3905;50
3907;66
3909;65
3911;64
3913;65
3915;58
3917;73
3919;63
3921;69
3923;65
3925;73
3927;66
3929;67
3931;68
3933;63
3935;64
3937;60
3939;64
3941;62
3943;58
3945;67
3947;65
3949;47
3951;61
3953;60
3955;68
3957;56
3959;53
3961;68
3963;48
3965;59
3967;57
3969;69
3971;65
3973;54
3975;51
3977;51
3979;51
3981;60
3983;70
3985;60
3987;62
3989;58
3991;48
3993;65
3995;53
3997;51
3999;60
4001;66
4003;55
4005;65
4007;66
4009;66
4011;58
4013;56
4015;69
4017;79
4019;54
4021;63
4023;65
4025;73
4027;66
4029;60
4031;67
4033;75
4035;66
4037;68
4039;77
4041;83
4043;65
4045;54
4047;83
4049;63
4051;80
4053;66
4055;80
4057;98
4059;75
4061;87
4063;80
4065;77
4067;91
4069;85
4071;80
4073;98
4075;83
4077;73
4079;88
4081;92
4083;81
4085;83
4087;96
4089;86
4091;90
4093;90
4095;111
4097;91
4099;85
4101;89
4103;75
4105;89
4107;87
4109;88
4111;73
4113;105
4115;65
4117;86
4119;84
4121;96
4123;80
4125;87
4127;106
4129;90
4131;85
4133;68
4135;77
4137;67
4139;92
4141;75
4143;68
4145;81
4147;76
4149;83
4151;71
4153;72
4155;80
4157;75
4159;73
4161;81
4163;77
4165;63
4167;78
4169;72
4171;62
4173;87
4175;69
4177;70
4179;69
4181;74
4183;80
4185;73
4187;68
4189;75
4191;60
4193;66
4195;83
4197;68
4199;80
4201;66
4203;60
4205;70
4207;77
4209;79
4211;86
4213;82
4215;76
4217;68
4219;74
4221;51
4223;72
4225;74
4227;60
4229;62
4231;80
4233;77
4235;92
4237;78
4239;64
4241;86
4243;70
4245;75
4247;63
4249;60
4251;83
4253;62
4255;66
4257;65
4259;66
4261;76
4263;80
4265;70
4267;83
4269;69
4271;77
4273;64
4275;73
4277;48
4279;58
4281;72
4283;61
4285;76
4287;75
4289;75
4291;55
4293;76
4295;68
4297;73
4299;56
4301;65
4303;80
4305;63
4307;62
4309;58
4311;57
4313;76
4315;74
4317;65
4319;52
4321;57
4323;66
4325;69
4327;60
4329;66
4331;66
4333;69
4335;55
4337;48
4339;71
4341;66
4343;61
4345;58
4347;65
4349;61
4351;67
4353;60
4355;53
4357;73
4359;73
4361;60
4363;77
4365;62
4367;76
4369;65
4371;81
4373;83
4375;68
4377;56
4379;75
4381;69
4383;68
4385;80
4387;72
4389;56
4391;62
4393;69
4395;76
4397;84
4399;77
4401;72
4403;87
4405;97
4407;93
4409;74
4411;81
4413;78
4415;84
4417;77
4419;77
4421;78
4423;75
4425;72
4427;71
4429;83
4431;88
4433;75
4435;78
4437;94
4439;87
4441;82
4443;96
4445;95
4447;70
4449;79
4451;79
4453;90
4455;94
4457;96
4459;92
4461;85
4463;79
4465;84
4467;95
4469;80
4471;84
4473;89
4475;90
4477;81
4479;86
4481;76
4483;93
4485;78
4487;72
4489;70
4491;79
4493;83
4495;75
4497;78
4499;75
4501;67
4503;67
4505;95
4507;70
4509;62
4511;87
4513;64
4515;76
4517;75
4519;68
4521;69
4523;71
4525;89
4527;60
4529;59
4531;84
4533;76
4535;74
4537;82
4539;76
4541;75
4543;81
4545;85
4547;91
4549;76
4551;63
4553;70
4555;65
4557;83
4559;80
4561;82
4563;62
4565;86
4567;84
4569;90
4571;75
4573;67
4575;77
4577;75
4579;98
4581;77
4583;83
4585;77
4587;76
4589;80
4591;82
4593;80
4595;71
4597;70
4599;67
4601;88
4603;86
4605;67
4607;70
4609;72
4611;81
4613;56
4615;83
4617;75
4619;80
4621;80
4623;64
4625;57
4627;82
4629;67
4631;63
4633;64
4635;61
4637;60
4639;80
4641;76
4643;73
4645;66
4647;65
4649;68
4651;62
4653;63
4655;69
4657;66
4659;78
4661;60
4663;84
4665;69
4667;63
4669;55
4671;73
4673;69
4675;78
4677;65
4679;58
4681;61
4683;71
4685;71
4687;63
4689;78
4691;72
4693;72
4695;72
4697;55
4699;53
4701;69
4703;65
4705;77
4707;61
4709;51
4711;63
4713;62
4715;64
4717;60
4719;69
4721;73
4723;65
4725;58
4727;64
4729;67
4731;63
4733;73
4735;65
4737;84
4739;63
4741;84
4743;77
4745;75
4747;63
4749;70
4751;69
4753;76
4755;69
4757;68
4759;74
4761;77
4763;86
4765;65
4767;76
4769;80
4771;81
4773;91
4775;87
4777;79
4779;88
4781;84
4783;89
4785;89
4787;85
4789;73
4791;78
4793;74
4795;77
4797;62
4799;90
4801;71
4803;78
4805;76
4807;75
4809;87
4811;83
4813;83
4815;95
4817;73
4819;79
4821;85
4823;81
4825;80
4827;87
4829;99
4831;77
4833;80
4835;74
4837;68
4839;79
4841;75
4843;85
4845;85
4847;75
4849;80
4851;64
4853;70
4855;70
4857;87
4859;63
4861;76
4863;79
4865;92
4867;75
4869;71
4871;64
4873;85
4875;78
4877;71
4879;75
4881;89
4883;73
4885;88
4887;71
4889;78
4891;50
4893;71
4895;80
4897;63
4899;81
4901;65
4903;61
4905;73
4907;77
4909;63
4911;79
4913;74
4915;60
4917;69
4919;89
4921;57
4923;70
4925;68
4927;66
4929;68
4931;74
4933;68
4935;87
4937;81
4939;75
4941;78
4943;67
4945;58
4947;67
4949;73
4951;86
4953;87
4955;55
4957;80
4959;62
4961;77
4963;73
4965;71
4967;68
4969;71
4971;74
4973;60
4975;60
4977;73
4979;74
4981;68
4983;51
4985;62
4987;67
4989;57
4991;68
4993;58
4995;62
4997;67
4999;58
5001;85
5003;60
5005;55
5007;87
5009;63
5011;60
5013;64
5015;71
5017;74
5019;62
5021;79
5023;63
5025;74
5027;68
5029;60
5031;62
5033;68
5035;58
5037;68
5039;72
5041;65
5043;78
5045;59
5047;56
5049;71
5051;64
5053;73
5055;57
5057;52
5059;63
5061;69
5063;61
5065;67
5067;70
5069;68
5071;70
5073;58
5075;55
5077;61
5079;57
5081;68
5083;55
5085;57
5087;62
5089;59
5091;68
5093;77
5095;78
5097;61
5099;70
5101;80
5103;63
5105;77
5107;69
5109;76
5111;83
5113;71
5115;78
5117;70
5119;60
5121;59
5123;66
5125;81
5127;66
5129;62
5131;83
5133;74
5135;76
5137;74
5139;57
5141;73
5143;68
5145;77
5147;66
5149;71
5151;69
5153;66
5155;61
5157;77
5159;78
5161;77
5163;64
5165;75
5167;67
5169;54
5171;65
5173;53
5175;65
5177;77
5179;72
5181;64
5183;70
5185;53
5187;68
5189;67
5191;65
5193;76
5195;61
5197;68
5199;74
5201;64
5203;80
5205;78
5207;68
5209;71
5211;61
5213;78
5215;65
5217;76
5219;67
5221;72
5223;69
5225;69
5227;69
5229;74
5231;70
5233;56
5235;64
5237;54
5239;59
5241;70
5243;69
5245;61
5247;66
5249;60
5251;56
5253;70
5255;77
5257;72
5259;53
5261;78
5263;68
5265;63
5267;47
5269;58
5271;57
5273;67
5275;60
5277;72
5279;61
5281;65
5283;52
5285;68
5287;58
5289;62
5291;74
5293;64
5295;67
5297;64
5299;52
5301;78
5303;55
5305;63
5307;66
5309;58
5311;62
5313;73
5315;64
5317;67
5319;64
5321;70
5323;60
5325;57
5327;63
5329;71
5331;59
5333;66
5335;67
5337;57
5339;61
5341;67
5343;66
5345;51
5347;55
5349;66
5351;67
5353;51
5355;59
5357;64
5359;61
5361;61
5363;70
5365;60
5367;61
5369;57
5371;64
5373;69
5375;65
5377;60
5379;55
5381;46
5383;57
5385;58
5387;49
5389;69
5391;60
5393;52
5395;46
5397;61
5399;77
5401;70
5403;61
5405;64
5407;54
5409;50
5411;56
5413;57
5415;60
5417;59
5419;62
5421;50
5423;61
5425;42
5427;51
5429;56
5431;53
5433;51
5435;53
5437;56
5439;63
5441;55
5443;67
5445;67
5447;66
5449;49
5451;55
5453;63
5455;54
5457;57
5459;56
5461;55
5463;58
5465;65
5467;62
5469;67
5471;57
5473;52
5475;64
5477;43
5479;70
5481;53
5483;69
5485;60
5487;71
5489;69
5491;63
5493;67
5495;68
5497;82
5499;56
5501;68
5503;70
5505;59
5507;62
5509;49
5511;63
5513;51
5515;53
5517;66
5519;63
5521;62
5523;63
5525;65
5527;71
5529;61
5531;50
5533;56
5535;56
5537;55
